Id,Predicted
141,0.13645522566068502
142,0.05991768951221166
143,0.12134345574073735
144,0.044551878544761725
145,0.1074941291060929
146,0.2257093386078547
147,0.7129889803826767
148,0.5597169820541424
149,0.012555980159115854
150,0.07197427968948678
151,0.967276330000272
152,0.5681004619199421
153,0.20329323466099047
154,0.2523257445703234
155,0.7438258540750929
156,0.1954294811093188
157,0.5813589272732578
158,0.9700199890883123
159,0.8468288014900353
160,0.23984775914758616
161,0.49376971426872995
162,0.6199557183813798
163,0.8289808995501787
164,0.15679139464608427
165,0.018576202177409518
166,0.07002214371922233
167,0.4863451109370318
168,0.6063294616533303
169,0.5688514370864813
170,0.31736240932216075
171,0.9886161544124489
172,0.5797452192457969
173,0.3801411726235504
174,0.5509482191178968
175,0.7453344309065021
176,0.6692328934531846
177,0.2649195576628094
178,0.06633483442844157
179,0.3700841979141063
180,0.6297175070215645
181,0.2101740099148396
182,0.7527555537388139
183,0.06653648135411494
184,0.26031509857854096
185,0.8047545637433454
186,0.19343428262332774
187,0.6394608808799401
188,0.5246703091237337
189,0.9248079703993507
190,0.263296770487111
191,0.06596109068402378
192,0.7350659632886695
193,0.7721780295432468
194,0.907815852503524
195,0.9319720691968373
196,0.013951572975597015
197,0.2343620861214205
198,0.6167783570016576
199,0.9490163206876164
200,0.9501761192470797
201,0.5566531881951564
202,0.9156063497662745
203,0.6415662089463375
204,0.39000771414124624
205,0.48599066709690975
206,0.6043104829199732
207,0.5495479215085626
208,0.9261814267064536
209,0.9187334356336061
210,0.3948756129235549
211,0.9632625284407118
212,0.17395566668046436
213,0.12632951943963733
214,0.13507915804673132
215,0.5056621656768967
216,0.021524805274197978
217,0.947970211217681
218,0.8271154711707325
219,0.015018980742122379
220,0.17619625557505525
221,0.332063574366837
222,0.1309968448109169
223,0.8094906921265821
224,0.34473665268329345
225,0.9401074823333672
226,0.58201417994708
227,0.8788319844118441
228,0.8447344453922219
229,0.9053923187086492
230,0.45988026581680697
231,0.5463468160203733
232,0.7986035911520394
233,0.28571885173414757
234,0.4902535226199277
235,0.5991103076458784
236,0.015533275550835723
237,0.5934814081966372
238,0.4336763489894583
239,0.8073605288848414
240,0.31524480309537295
241,0.8928887085251513
242,0.5778572152845355
243,0.18401020162746506
244,0.7879292338255043
245,0.6120311770449339
246,0.053909272073752956
247,0.4201936800011322
248,0.6790688365654296
249,0.9186017779775258
250,0.00040202489135743313
251,0.9767591490310596
252,0.37658031474577447
253,0.9737835383583225
254,0.604716100974053
255,0.828845807980693
256,0.5747115047081023
257,0.6280761983073504
258,0.28557628169569393
259,0.586833340656083
260,0.7500217637026599
261,0.8583138364290424
262,0.7550821884676802
263,0.698057248447303
264,0.8644794300545998
265,0.32268099683674645
266,0.6707887907875872
267,0.45087393641334916
268,0.3821027520315172
269,0.4108113499221856
270,0.4014795834695406
271,0.3173839459582769
272,0.6219193679203014
273,0.43024727082126435
274,0.9738020779272523
275,0.6778008914343111
276,0.19856988842711087
277,0.4267010093480328
278,0.343346239774423
279,0.7976388039585666
280,0.8799982885634318
281,0.903841955826372
282,0.6627198123752622
283,0.2702082620297578
284,0.25236670150458973
285,0.8548979426974024
286,0.5277146463087466
287,0.8021610840045981
288,0.5724885171916063
289,0.7331425252875111
290,0.5190116274640558
291,0.770883910501888
292,0.5688579907047155
293,0.4657098785919809
294,0.3426889079532818
295,0.06820934841670412
296,0.37792417932809985
297,0.07962607769825236
298,0.982817113730445
299,0.18161285133076377
300,0.8118586977205398
301,0.8749616449558981
302,0.6884132523859433
303,0.5694944127453757
304,0.16097143681560877
305,0.4668800227633063
306,0.345172051155215
307,0.2250399578140846
308,0.5925118687657968
309,0.31226983770191696
310,0.9163055534683507
311,0.9096355249515571
312,0.2571182937821962
313,0.1108913007440292
314,0.19296273201911285
315,0.49958417067888605
316,0.7285856679745962
317,0.20819443840879148
318,0.24803355837723073
319,0.851671874936367
320,0.41584871826752734
321,0.6166850671552362
322,0.23366613923925006
323,0.10196725942579743
324,0.5158570169685298
325,0.47714098704978236
326,0.15267164409316325
327,0.6218062317404155
328,0.5440101188139381
329,0.6541373469707443
330,0.1445455401246598
331,0.7515278171352439
332,0.2220491397999227
333,0.519351824366033
334,0.7852960282216189
335,0.02233042799180618
336,0.3243624597261865
337,0.872922376400111
338,0.8447096076020696
339,0.5384405925945437
340,0.866608274166513
341,0.9498059913536265
342,0.8264069976293413
343,0.8541154438365387
344,0.09874340182034835
345,0.651304332340991
346,0.703516988152653
347,0.6102408126466297
348,0.799615261736028
349,0.03457121987163425
350,0.7702387345549799
351,0.731728600739527
352,0.2596983932983531
353,0.2570692988221467
354,0.6323033174301278
355,0.34529746159108154
356,0.7965886780072875
357,0.44614623200345727
358,0.7827494147841719
359,0.9904717836238407
360,0.30024833953390007
361,0.14300582825809938
362,0.9013084363492738
363,0.5415593788873733
364,0.9747403708550822
365,0.6366044000018972
366,0.9939130246104789
367,0.5460708041429516
368,0.5264259339055213
369,0.1354279030721699
370,0.3557051709838811
371,0.026218567296373285
372,0.1603951795196491
373,0.7456371927074961
374,0.03039968992878883
375,0.36654309724374434
376,0.8623462528380441
377,0.6926777175073543
378,0.6909421420661686
379,0.18863680095531088
380,0.44190428074842336
381,0.5815774073442912
382,0.9897517076637052
383,0.20390622523312185
384,0.24773290176235485
385,0.26217308377291193
386,0.7501724132979928
387,0.4569753274356928
388,0.05692943841109499
389,0.5085162406102396
390,0.21196016464367595
391,0.7986042447602102
392,0.29733138150727223
393,0.02760601195450363
394,0.593432449464621
395,0.8438404289311888
396,0.3810161240622142
397,0.7498583107261434
398,0.5111414782971282
399,0.5409518049621886
400,0.9594343210617524
401,0.8039608914986468
402,0.03232306662357398
403,0.7093872512312951
404,0.46500148156350607
405,0.9475489413950998
406,0.2214327343234883
407,0.2670720196843658
408,0.081473964877262
409,0.42861882866378653
410,0.10901876401906829
411,0.6337867606119179
412,0.8029632373737379
413,0.6968004961201785
414,0.7662113810757705
415,0.3424541198435198
416,0.8458514830276777
417,0.42876877499944255
418,0.8240098704123188
419,0.6264961586242938
420,0.1434230486702449
421,0.07838689985494796
422,0.01833264291300729
423,0.06672499763935646
424,0.4585838137084318
425,0.11334192276759048
426,0.027783348848669953
427,0.7548614813904674
428,0.3948504804606394
429,0.7469384956075251
430,0.45240482674645155
431,0.4500867470007611
432,0.47807250671783097
433,0.47400392656219403
434,0.8031633421141696
435,0.40239251985773583
436,0.904686160343623
437,0.037061047954035864
438,0.7738743427204187
439,0.12564138113773882
440,0.6185135669120855
441,0.010364261335231939
442,0.538627282576347
443,0.0030179566195963625
444,0.9511937854902045
445,0.905402033702778
446,0.7959669419422694
447,0.9152743199147875
448,0.14555823115839706
449,0.15773006987053328
450,0.187631672902434
451,0.6224959022999211
452,0.9058094960083019
453,0.9899551783590737
454,0.7111224587658159
455,0.7318004091422953
456,0.9092932045442544
457,0.4008737323711209
458,0.24985068022503676
459,0.17343017078712286
460,0.119457050333729
461,0.8126105880328287
462,0.14679237341724316
463,0.2642974827269007
464,0.8190891786335308
465,0.31058725179421
466,0.9824174492929428
467,0.2666387021516352
468,0.5336533449712114
469,0.31446701118584963
470,0.9107728311738374
471,0.36655664385123443
472,0.43359232727316455
473,0.5122926922783614
474,0.9388864773697133
475,0.030949006271150714
476,0.7168786636316892
477,0.8910189542923389
478,0.027287223517468817
479,0.5220512472525107
480,0.3259898117700253
481,0.8594893208655858
482,0.5585165509225178
483,0.6902278681627478
484,0.45285349995153745
485,0.6283090375213571
486,0.2900968516874258
487,0.009348577966515781
488,0.5767559349870908
489,0.3114442141324628
490,0.5172675985011298
491,0.9164058530538978
492,0.426474788501396
493,0.2473960366023854
494,0.37129376127905445
495,0.9318611166365406
496,0.9368683813090937
497,0.8443299485657132
498,0.9202065143056605
499,0.22790028995131695
500,0.08748220955359087
501,0.22730973628468876
502,0.31437661611405043
503,0.17476587635631158
504,0.6070941619724605
505,0.41358641500116133
506,0.8163515118272141
507,0.18513039826903066
508,0.7018765297563104
509,0.24035562484913886
510,0.5742190888408597
511,0.34898759722078887
512,0.05696439948283272
513,0.22881367096037586
514,0.6641025553547935
515,0.4972500933605313
516,0.5190159840736788
517,0.1747201501089225
518,0.5707158515462564
519,0.99675342520821
520,0.8168351087916219
521,0.5943726238309778
522,0.9759890683309049
523,0.9015625846693213
524,0.5956079336026455
525,0.032426325314457105
526,0.09357709581748075
527,0.06537171504222639
528,0.4517331486914753
529,0.37543483316785775
530,0.9753500342702865
531,0.1679832931996149
532,0.9727875919326552
533,0.7674748688630131
534,0.8242378396244978
535,0.6326158167779973
536,0.668732770206732
537,0.47688233352119336
538,0.013136356923072245
539,0.3530060855418248
540,0.49207180149355845
541,0.7300912110901043
542,0.4686283427461092
543,0.4574049160894317
544,0.13766274094560316
545,0.01088873380347899
546,0.7582782604769962
547,0.3199528380776784
548,0.9843834501935107
549,0.220234226159156
550,0.33870802548167966
551,0.5238961356661317
552,0.7548914570605327
553,0.46385778390029564
554,0.12482254311167629
555,0.3125013784920495
556,0.5045191697009946
557,0.6738490080168676
558,0.7701499563120922
559,0.13033578095435427
560,0.022915131322381765
561,0.5190823222119895
562,0.8099887106624163
563,0.012603767029876312
564,0.6724698446537339
565,0.6868082266569918
566,0.44924675358663757
567,0.9147886867419343
568,0.6443610847569929
569,0.005239837651465851
570,0.4844284455143756
571,0.8593178060976
572,0.8303995700373394
573,0.6491541971124779
574,0.6736984238986317
575,0.5784995797892005
576,0.27411977516685215
577,0.5605299905360588
578,0.6717297848174203
579,0.35242963021640883
580,0.8558283672539277
581,0.1950374860087073
582,0.7473208103319232
583,0.2896027461868774
584,0.773799287244182
585,0.4277373293360762
586,0.8076984091122095
587,0.3535348626679904
588,0.21369323762958115
589,0.7672845084217665
590,0.3086419476306511
591,0.7332450677264275
592,0.7444731530777321
593,0.22139670090820107
594,0.21411213682064845
595,0.1989479234270667
596,0.14251833776584466
597,0.3770825992073341
598,0.026627884691621473
599,0.11092036903424063
600,0.6745640237634105
601,0.7997765368973863
602,0.0805295271283859
603,0.23170231048579204
604,0.20762566180381437
605,0.9173335630816306
606,0.7113145181364867
607,0.5538846110514143
608,0.30451798792062024
609,0.8348540476317985
610,0.43530595762951996
611,0.9234562151187752
612,0.7060518043359332
613,0.47803130796528337
614,0.1262101037493587
615,0.9760435504677476
616,0.15983365034409336
617,0.2026021252196626
618,0.43118175516037094
619,0.40420190577514725
620,0.14675148076429412
621,0.7293189193611234
622,0.18874506687718595
623,0.6438956443116628
624,0.7543059505762987
625,0.21073239208332073
626,0.60095424810764
627,0.7489283752458364
628,0.6382187106203334
629,0.5971273029466491
630,0.29548228565549706
631,0.7316064712415088
632,0.9453084399999497
633,0.42556139026154693
634,0.7821818168314053
635,0.056141039661915304
636,0.8352716024899659
637,0.1922500168221477
638,0.3950968688899732
639,0.30008104592535645
640,0.08010364380604929
641,0.9046310029362429
642,0.37015417755373825
643,0.5306974384761395
644,0.49411626589632507
645,0.13216114194293815
646,0.20645405888943302
647,0.07618880903232117
648,0.5079216999452875
649,0.2615495518329871
650,0.3570616088827919
651,0.10806532869723684
652,0.7875518396525072
653,0.1065838767888011
654,0.9857088237131878
655,0.17716116443841734
656,0.5724051124346493
657,0.044845334589088126
658,0.7871162896558341
659,0.18960594781829654
660,0.5279039784081266
661,0.7400775431590716
662,0.14993148491725594
663,0.5510871741869717
664,0.2166172083287794
665,0.7591960493171447
666,0.7229151935562137
667,0.17654903427708302
668,0.8619665576670734
669,0.019775099516344263
670,0.8602369974231152
671,0.5589038111609383
672,0.4032204721058492
673,0.7587469310223366
674,0.7169290016924699
675,0.9873261748084265
676,0.2780850486129828
677,0.0037936724093425855
678,0.9339026083148878
679,0.8578971045378938
680,0.7288508775192559
681,0.5166887829215384
682,0.706956245248761
683,0.7805295568767427
684,0.3748759435368594
685,0.7703225253299576
686,0.7506243191751754
687,0.6132112115442597
688,0.4018659239678374
689,0.6973080192643409
690,0.0031128578251921057
691,0.7748966467245978
692,0.896416602456847
693,0.23931570743750463
694,0.12076718430922972
695,0.2202839877937276
696,0.3020967312900983
697,0.8830285085638342
698,0.5431664302380945
699,0.2867116496064306
700,0.13835468979294652
701,0.29014446310454167
702,0.6138710897412526
703,0.3241385298974466
704,0.45736018169099846
705,0.44411710701661444
706,0.8281353607315121
707,0.4263481542362306
708,0.3456988211755023
709,0.6749716048091052
710,0.22148205573352875
711,0.4672458239265538
712,0.31476568732401644
713,0.6268556021628346
714,0.8773604746948126
715,0.4476890001456285
716,0.7844574187919231
717,0.4569657005615504
718,0.6562293317171314
719,0.13184097502750214
720,0.43298150696764814
721,0.9093119886549367
722,0.6054790010309347
723,0.7667745872371021
724,0.5047006080958943
725,0.49805562482800747
726,0.8428998401928499
727,0.06780693434095375
728,0.5732722715496846
729,0.9427625754329493
730,0.5178600481723219
731,0.1944658095278845
732,0.8479393924434762
733,0.25163914235585283
734,0.700726036482538
735,0.5402609403968999
736,0.9488362882802196
737,0.6243367024026759
738,0.8379779620477293
739,0.007932876194523097
740,0.989340056166638
741,0.07771457033238649
742,0.3221295136147696
743,0.9461523954567653
744,0.008939102371245067
745,0.8227300054219355
746,0.8612116383667944
747,0.4398308142085725
748,0.2557451938059312
749,0.8026895196332986
750,0.47786200443222115
751,0.13433860865569613
752,0.9278489928250108
753,0.8959699670066484
754,0.49154515001693533
755,0.8567024965177922
756,0.41857802576409864
757,0.6834649001663011
758,0.39799063940792245
759,0.5057420174508104
760,0.1895517028339273
761,0.9649889241109139
762,0.2942156882442547
763,0.10345955611640134
764,0.1443154002290481
765,0.014092294192442956
766,0.7159456994623945
767,0.5644983202408741
768,0.7945783511847522
769,0.5070799232841364
770,0.7918210395041538
771,0.6957642142718394
772,0.7778484768591754
773,0.4064828689770863
774,0.6477706331874812
775,0.1797942976929744
776,0.321819963387904
777,0.1726046201197925
778,0.4086372250132624
779,0.2414187479655988
780,0.4069219941293579
781,0.9752223424373121
782,0.32031932582203126
783,0.9824909449748953
784,0.6363061258559836
785,0.375091018393911
786,0.8574844990835966
787,0.6195867393685738
788,0.25203308013083936
789,0.7928556779768876
790,0.43293850873416306
791,0.3575111673304414
792,0.33027693652508094
793,0.6973688756131394
794,0.26865012390622656
795,0.8082780137053801
796,0.2952887943998478
797,0.5441213835853572
798,0.4879214918052024
799,0.8553564125953698
800,0.8883864343953859
801,0.18438444236776674
802,0.585348458938251
803,0.8982050460171371
804,0.4461172190344297
805,0.9218683054838154
806,0.2789908904569709
807,0.6088311741937957
808,0.6824537097668154
809,0.2282057333504841
810,0.013767512557716799
811,0.4167239623706961
812,0.938481891856734
813,0.34302810983040655
814,0.7797442954825999
815,0.17473631282740743
816,0.34195283630245243
817,0.14459772083809674
818,0.716770814146376
819,0.6993076236968142
820,0.6884973179489188
821,0.25339603448629966
822,0.6923601216234089
823,0.22729754091594956
824,0.4246491159313397
825,0.37192212166768723
826,0.3553079116201222
827,0.05765480724125638
828,0.6316466268659396
829,0.7073166026816995
830,0.6135886945028356
831,0.6483127561631246
832,0.16994071421725776
833,0.14944679893886248
834,0.5141750435258828
835,0.8753327263545391
836,0.18395344154722204
837,0.4628391187082599
838,0.42893233402990294
839,0.4972891859195163
840,0.16151077048601192
841,0.34244064113481054
842,0.2618804041035202
843,0.844526943229479
844,0.8003322457764017
845,0.4266391582681436
846,0.6070154607890389
847,0.14546561026621996
848,0.5096132942175586
849,0.29694708578690454
850,0.8596509535692011
851,0.6715983809063899
852,0.633474012622421
853,0.12475130006917923
854,0.4705878794988857
855,0.9865727795868815
856,0.9482991740726651
857,0.6450856402604436
858,0.15172487103197363
859,0.639126848719905
860,0.5656621125439275
861,0.468665837661252
862,0.42803746946827015
863,0.5992697556580301
864,0.8499698885159654
865,0.7511210403719374
866,0.579360540297233
867,0.9247041815360281
868,0.06473998344154885
869,0.9913465087318091
870,0.05299454266798953
871,0.19949554613856135
872,0.42275266164456093
873,0.10750887618516769
874,0.6236704109977018
875,0.047992564048867314
876,0.28462388100694214
877,0.06103668111967109
878,0.7035193311050811
879,0.668456167589482
880,0.3785805932506022
881,0.1881942600298212
882,0.7470048290299451
883,0.34037929076546725
884,0.7953011674056428
885,0.4879009391796203
886,0.5256694443509794
887,0.028490849491567216
888,0.6442320198790318
889,0.3506565024321674
890,0.2292050272920657
891,0.4338833762117006
892,0.3824674572709176
893,0.46978904008636024
894,0.9794833541798064
895,0.36437807036823044
896,0.7744101333360395
897,0.5527675965498925
898,0.8891310891074828
899,0.354952851149572
900,0.24551868018650747
901,0.9110192396569683
902,0.04353426375776537
903,0.9507534280610023
904,0.5564069156709253
905,0.3763632166870875
906,0.9950523223391111
907,0.05836264614763165
908,0.5167063597676121
909,0.03109707545554785
910,0.5711757391862334
911,0.18046850899511557
912,0.6309592003395305
913,0.9809236757505815
914,0.8749025512123809
915,0.45183624942087064
916,0.7084608700517172
917,0.7774687500031893
918,0.4948430841825636
919,0.5285334901775651
920,0.1507843983721926
921,0.36939992561190627
922,0.14222125307278666
923,0.7268937533445626
924,0.4770129944022632
925,0.44887883670676554
926,0.8859979711653513
927,0.5276187723115614
928,0.4090908319168599
929,0.26889202221264585
930,0.07201203516976995
931,0.4181361337253158
932,0.025753482406583372
933,0.29115394055242805
934,0.5035095098483965
935,0.9659330650197223
936,0.10938291419358459
937,0.673041054216622
938,0.49993237109919997
939,0.777098229275783
940,0.14360699787420927
941,0.08320263643587555
942,0.3992186053524538
943,0.7969622519799001
944,0.1916757389098901
945,0.767777192147274
946,0.2902979970618682
947,0.21689148761179533
948,0.016715589077006432
949,0.3986590599223787
950,0.38108149129345237
951,0.6593449361953647
952,0.07091840047038722
953,0.15260398704227185
954,0.016575882900934147
955,0.11379635644740682
956,0.6517892760100904
957,0.4026568521749192
958,0.32102631416731586
959,0.5579119942437725
960,0.9934604630998499
961,0.8344865140180296
962,0.6996231823995839
963,0.9182585891320579
964,0.03972870668308481
965,0.07033344161552524
966,0.4740062899880546
967,0.3491674129570773
968,0.9372520621284489
969,0.48956496114516856
970,0.5396491100933506
971,0.8952603657312208
972,0.4466350458236905
973,0.8770343892703519
974,0.25358174937162836
975,0.27380970415810857
976,0.32836139008759013
977,0.5475642704809535
978,0.22012867402698122
979,0.6714291710812733
980,0.1427932828030004
981,0.09410027449963942
982,0.8701917462053776
983,0.23686870355699852
984,0.3860040110225955
985,0.5715420927253323
986,0.52580196995147
987,0.07602387944210687
988,0.8741259355980283
989,0.9511356184186921
990,0.8125073041746718
991,0.2838018349468743
992,0.5278467961179595
993,0.3394167240176095
994,0.5546673107876667
995,0.9744034689130026
996,0.3117029177189814
997,0.6687966059228697
998,0.3259672073089859
999,0.7744772660150796
1000,0.3258099666132048
1001,0.889827341447375
1002,0.7517077209192669
1003,0.7626320954451107
1004,0.46947902855992574
1005,0.21076450246870537
1006,0.041475079576498874
1007,0.3218287999702445
1008,0.03711266449399442
1009,0.6938554113738997
1010,0.6703500319361684
1011,0.430471782744975
1012,0.767788977658173
1013,0.5360084947395637
1014,0.03985992663545257
1015,0.13479311796067905
1016,0.19341639901491836
1017,0.3356638011646498
1018,0.05231294643747675
1019,0.6051167805003662
1020,0.5120610275239188
1021,0.6174610120171561
1022,0.43235559476434404
1023,0.8477004682374377
1024,0.4540590560591513
1025,0.015403519791920894
1026,0.8730681484470995
1027,0.6562015477440989
1028,0.823003040648471
1029,0.9517756930338517
1030,0.050912383516887205
1031,0.23507186409101455
1032,0.0633434434563398
1033,0.4216578860324509
1034,0.863829145501452
1035,0.0816239827150681
1036,0.4731119528858785
1037,0.12554310980872363
1038,0.7728856021671178
1039,0.8414221567958434
1040,0.04329093818615859
1041,0.48644074317039476
1042,0.23941104413775594
1043,0.9524737816932592
1044,0.9438926277837961
1045,0.6139340023847009
1046,0.9734873973251963
1047,0.344861343716251
1048,0.8978507176676818
1049,0.4345949734085095
1050,0.23581463714751372
1051,0.9408279632013994
1052,0.6842180509832275
1053,0.06491158533912933
1054,0.8704248568230661
1055,0.7013802946333463
1056,0.6049268729742817
1057,0.7323748991793305
1058,0.2534390424997808
1059,0.6004889552745444
1060,0.8146191812616553
1061,0.05411366032399989
1062,0.13051067133926597
1063,0.8424458099564136
1064,0.6183458693278855
1065,0.531287810481058
1066,0.2482907289970986
1067,0.2950785752494959
1068,0.8726861649194619
1069,0.42166593484970927
1070,0.0644302555796068
1071,0.8969850695075825
1072,0.20338083282405106
1073,0.8262275354923914
1074,0.8817706230828073
1075,0.48675074481833813
1076,0.5984646931046363
1077,0.527267456485417
1078,0.624821294185499
1079,0.8550417213473515
1080,0.2821394484048606
1081,0.8837555081806009
1082,0.5676903301191493
1083,0.11510304096690338
1084,0.22700116521465796
1085,0.5959823856130138
1086,0.23944623690468037
1087,0.13141566053746057
1088,0.16184771412383514
1089,0.8448725182357391
1090,0.6021836538927108
1091,0.9635670871883419
1092,0.34567921329602547
1093,0.5956250981349497
1094,0.5989852889734197
1095,0.6157042872039488
1096,0.05917720718572239
1097,0.7503171845746859
1098,0.9482094981876252
1099,0.5346790571795887
1100,0.1925560209550684
1101,0.7529259149799422
1102,0.0073189693278638
1103,0.32825610365078084
1104,0.9176063476443932
1105,0.5883673328938768
1106,0.8551902839041353
1107,0.6046720523491877
1108,0.822578152523871
1109,0.8794835234293169
1110,0.3209863745244532
1111,0.12295477155217849
1112,0.7213033441865708
1113,0.44034708683123824
1114,0.1267357091420086
1115,0.5898236481098892
1116,0.03606831456985993
1117,0.20018211641098693
1118,0.7883011896679689
1119,0.012096760015357866
1120,0.3033456717085691
1121,0.021375961088070716
1122,0.9974849927283295
1123,0.5820299763434618
1124,0.29337627848605663
1125,0.9289494618931157
1126,0.5071194235482045
1127,0.4546922275524069
1128,0.5878715062961865
1129,0.2641376442105696
1130,0.3052882993474333
1131,0.37165457672418245
1132,0.24444799937161088
1133,0.5845472661166298
1134,0.6958461339323264
1135,0.07194722016400112
1136,0.9710833196254638
1137,0.7530706558694549
1138,0.8061631629534083
1139,0.7516404040812905
1140,0.0800609772712173
1141,0.48169628302117706
1142,0.44567295640165605
1143,0.6724726505249299
1144,0.4487372588243219
1145,0.7043133983839096
1146,0.6816453376026229
1147,0.6971485287527562
1148,0.6186007425615364
1149,0.15098073327964578
1150,0.760802456305756
1151,0.781045822193957
1152,0.9041029859138049
1153,0.23376869260410593
1154,0.17667889307234141
1155,0.3910991231067624
1156,0.3205646539951602
1157,0.8154769290056262
1158,0.6135258996684316
1159,0.7600017523497489
1160,0.4276650996969642
1161,0.09944056291558923
1162,0.11503501205024624
1163,0.3734071317371953
1164,0.19384776750950716
1165,0.8207464986229382
1166,0.5996360084237168
1167,0.688845259018665
1168,0.4911099613042962
1169,0.08817368124218106
1170,0.23507763668617032
1171,0.461602080891622
1172,0.19859150305392625
1173,0.0254762357788203
1174,0.7293976982561526
1175,0.7249167472191191
1176,0.33039174636170277
1177,0.8434941260636555
1178,0.42844247595107343
1179,0.8646861447635343
1180,0.6570654246228895
1181,0.5810356574180902
1182,0.200727488035091
1183,0.5295466104783949
1184,0.8944324184275724
1185,0.30499397583521604
1186,0.8709456091610533
1187,0.9087452728583881
1188,0.32984456268188234
1189,0.6830743663365642
1190,0.8992209495659688
1191,0.07569688175830336
1192,0.8785878632047704
1193,0.1908393632684806
1194,0.8497689100179306
1195,0.6671187886992039
1196,0.34433919545005387
1197,0.151375569992799
1198,0.6353709614884534
1199,0.8477880437147416
1200,0.8218493747640105
1201,0.6282395971306578
1202,0.9563015097552321
1203,0.5899231270757698
1204,0.1978327846479193
1205,0.4293307226164923
1206,0.3367459987011673
1207,0.991945011907281
1208,0.38023649611726473
1209,0.992700873664818
1210,0.5188042507334142
1211,0.17227970147712546
1212,0.07457407125147986
1213,0.37030569377388767
1214,0.12341885981472989
1215,0.6345187162918416
1216,0.4139198457294089
1217,0.9909156325254501
1218,0.9299556236533179
1219,0.14923603230975002
1220,0.3948822625368005
1221,0.46157971096238615
1222,0.5609487551219452
1223,0.7803635232892685
1224,0.48719390907342375
1225,0.4199935520102408
1226,0.26199970471933565
1227,0.9108061390867584
1228,0.022271511532804156
1229,0.8211218982189646
1230,0.18846839966641848
1231,0.6857568991725472
1232,0.35520938933964374
1233,0.9742126278950913
1234,0.12277212944941995
1235,0.18756989261723955
1236,0.8894424754644789
1237,0.5834063146082279
1238,0.3092463846587796
1239,0.0007643854781880233
1240,0.22759773832225305
1241,0.1454036341712357
1242,0.2034338243700906
1243,0.8963225568040046
1244,0.8730943782696405
1245,0.7002894376334498
1246,0.47049767615220905
1247,0.8271360023322883
1248,0.49582639708521237
1249,0.36348868328490525
1250,0.27560310276085875
1251,0.9247408135383717
1252,0.38698923425629217
1253,0.49288087343132025
1254,0.2544381023144221
