Id,Predicted
509,6.502867e-05
510,5.427003e-05
511,1.0
512,0.0005323589
513,1.8715858e-05
514,0.04321626
515,0.00014126301
516,0.010316074
517,0.99999964
518,0.999995
519,0.08144364
520,7.092953e-05
521,1.0102987e-05
522,1.0
523,0.00032940507
524,0.0062738955
525,0.00010019541
526,0.97256327
527,0.27640393
528,6.261468e-05
529,0.00019365549
530,0.00015735626
531,0.039275616
532,0.0026806593
533,0.9999993
534,0.034936756
535,0.03852725
536,0.99994135
537,0.9997289
538,0.75420344
539,0.0013033748
540,0.9999918
541,0.00015380979
542,2.592802e-05
543,0.99971664
544,1.0
545,0.010120511
546,0.00027164817
547,0.0067691803
548,4.300475e-05
549,0.013428152
550,4.953146e-05
551,0.99977684
552,0.99994755
553,0.008115858
554,0.99999714
555,0.0002233386
556,0.9999318
557,0.0003631711
558,0.9942442
559,0.014396548
560,0.08903319
561,0.0001977086
562,0.00012972951
563,0.063584745
564,0.21804565
565,1.0
566,0.0026864111
567,0.5202385
568,0.99939215
569,1.0
570,0.0008149743
571,0.97449815
572,0.34430113
573,0.0012345314
574,0.99992704
575,0.0014602542
576,0.00029969215
577,0.9999968
578,8.046627e-06
579,0.99312115
580,0.9999999
581,0.9999997
582,0.024198592
583,1.3738871e-05
584,0.99999774
585,2.6285648e-05
586,0.0002309978
587,0.9995747
588,4.285574e-05
589,0.9999361
590,0.00054195523
591,0.0006195307
592,0.00042888522
593,0.999999
594,0.014349341
595,0.00048279762
596,0.006849736
597,1.0
598,0.8767469
599,0.00089645386
600,0.99978817
601,0.9879012
602,0.99999976
603,0.99999964
604,0.99923253
605,0.9994882
606,1.0
607,0.99999964
608,0.08392766
609,0.99950063
610,0.99999917
611,0.99756885
612,0.99873793
613,0.0114917755
614,1.0
615,1.0
616,0.9999987
617,0.00022375584
618,1.0
619,0.00013172626
620,0.00013574958
621,0.9999987
622,0.003230542
623,0.048359573
624,0.000300318
625,3.2007694e-05
626,0.04874897
627,0.00054347515
628,4.7177076e-05
629,0.0009890199
630,0.018969744
631,0.99990034
632,0.99997663
633,1.0
634,1.7017126e-05
635,0.00010788441
636,0.9999995
637,2.989173e-05
638,0.9998323
639,1.886487e-05
640,0.0012804866
641,0.9999999
642,0.17316112
643,0.9992404
644,1.2010336e-05
645,0.00034192204
646,0.9999167
647,3.170967e-05
648,0.0012708604
649,0.98682797
650,2.9295683e-05
651,0.9999999
652,0.99999803
653,0.99322283
654,0.00013709068
655,0.7890177
656,0.9999932
657,1.4156103e-05
658,1.0
659,0.06844485
660,5.4001808e-05
661,0.0034305751
662,7.3611736e-06
663,0.2988153
664,1.0848045e-05
665,1.9043684e-05
666,0.9956567
667,0.05588901
668,0.99980354
669,0.7972683
670,1.8119812e-05
671,3.3169985e-05
672,0.0010676682
673,0.9999999
674,5.7846308e-05
675,0.43929607
676,0.018615514
677,0.99991083
678,0.9999764
679,0.009801447
680,0.00078624487
681,3.3169985e-05
682,6.67572e-06
683,0.09910539
684,1.0
685,0.07063869
686,0.07822052
687,1.9580126e-05
688,0.00030079484
689,9.0390444e-05
690,4.5329332e-05
691,0.99999845
692,0.004481524
693,0.00044682622
694,0.99999106
695,0.9999039
696,0.046043217
697,0.0004877448
698,0.00021278858
699,0.0042481422
700,0.89436346
701,0.012327939
702,7.2687864e-05
703,0.99702567
704,0.9999988
705,0.00017619133
706,0.00056797266
707,0.10929799
708,0.00018253922
709,0.0007144213
710,0.008167326
711,0.0010915399
712,1.0
713,0.062993765
714,1.9967556e-05
715,1.963973e-05
716,0.999727
717,0.9987446
718,0.9999151
719,0.99999976
720,0.0022147
721,0.99996495
722,1.0
723,0.01292631
724,0.026689261
725,1.513958e-05
726,0.684139
727,0.017807245
728,1.7791986e-05
729,9.474158e-05
730,1.0
731,0.9995903
732,0.9693681
733,3.2305717e-05
734,0.99999154
735,0.9905541
736,0.98213154
737,0.9984437
738,0.0025785565
739,3.0428171e-05
740,1.0
741,0.0001860559
742,7.9602e-05
743,0.0001000762
744,1.0
745,0.00027871132
746,0.999086
747,0.005167067
748,0.9999691
749,1.9103289e-05
750,0.9975145
751,0.000300169
752,0.033373654
753,1.5437603e-05
754,0.7437519
755,0.9996143
756,0.98621255
757,0.0005224943
758,0.004634857
759,0.99999213
760,0.9999992
761,0.9984275
762,0.00040972233
763,0.037406474
764,0.9997562
765,7.6413155e-05
766,0.16583112
767,1.4036894e-05
768,0.98772633
769,0.0001655817
770,1.0
771,0.99999535
772,8.273125e-05
773,0.14870712
774,0.04596004
775,3.874302e-05
776,0.0001680851
777,0.9970985
778,1.4483929e-05
779,0.9999982
780,1.0
781,0.9999947
782,7.0005655e-05
783,0.0004478693
784,0.00093883276
785,0.9999999
786,0.9999505
787,0.9826824
788,0.00025454164
789,0.010001451
790,0.010781586
791,0.0005669296
792,0.9999975
793,0.99927324
794,7.6293945e-06
795,0.99993825
796,1.0
797,0.9992225
798,0.00238657
799,0.0023477972
800,1.0
801,7.8082085e-06
802,0.0005416274
803,2.05338e-05
804,0.9999155
805,0.99406415
806,0.00036865473
807,0.94278634
808,0.02281493
809,4.643202e-05
810,0.061973453
811,0.0234316
812,0.005948335
813,0.000120192766
814,0.00011411309
815,0.09990749
816,0.00012767315
817,0.00010454655
818,0.0020446777
819,0.00033712387
820,0.00029566884
821,0.010096967
822,1.0
823,2.4735928e-05
824,6.8455935e-05
825,5.0395727e-05
826,0.9994825
827,1.40070915e-05
828,0.001973033
829,5.841255e-06
830,0.00080123544
831,0.04537961
832,0.0061490834
833,0.00064510107
834,3.0845404e-05
835,8.85427e-05
836,0.0020886362
837,0.9994791
838,0.00072696805
839,0.02088502
840,0.6448315
841,0.9999993
842,2.3692846e-05
843,0.000366956
844,0.9999224
845,0.21108589
846,2.0980835e-05
847,9.995699e-05
848,0.022952229
849,0.07163787
850,0.027958691
851,0.0002348125
852,0.890931
853,1.0
854,0.005025059
855,0.0056791306
856,0.00051265955
857,9.417534e-06
858,0.024454176
859,0.9999986
860,2.1964312e-05
861,1.1265278e-05
862,0.99978924
863,1.0
864,0.00027799606
865,1.0
866,0.104323655
867,0.014189124
868,0.0006490648
869,0.9999553
870,1.0
871,0.9999685
872,0.0007972419
873,0.99974334
874,0.00029852986
875,0.032850236
876,1.0
877,3.9815903e-05
878,0.5926424
879,0.066657126
880,0.98806643
881,0.6819768
882,0.9999763
883,0.9743575
884,0.081920624
885,1.0
886,0.99374956
887,0.99999774
888,0.99999803
889,0.9706824
890,0.9999999
891,0.0030287504
892,0.00084504485
893,0.99924815
894,0.9999987
895,2.7120113e-05
896,1.0
897,1.2665987e-05
898,0.00032696128
899,0.20575655
900,0.0009863377
901,0.0008542836
902,0.027304173
903,0.00030311942
904,0.26687986
905,0.054127514
906,0.07148376
907,0.9999362
908,1.0
909,0.08436382
910,0.002554059
911,0.0005283654
912,3.1113625e-05
913,0.0007824302
914,1.0
915,0.007818073
916,0.9980943
917,0.46267942
918,0.9997276
919,0.053775698
920,1.0
921,1.0
922,0.9998927
923,0.00013309717
924,0.99887884
925,0.8544189
926,1.3709068e-05
927,0.9999633
928,0.01140815
929,1.0
930,3.620982e-05
931,0.35175574
932,7.146597e-05
933,0.00031632185
934,0.9999999
935,0.0007736981
936,0.99999917
937,0.9999994
938,0.005498141
939,0.00010958314
940,0.0014523864
941,1.630187e-05
942,0.992876
943,0.99999917
944,0.00016599894
945,0.99974453
946,1.0
947,0.28700995
948,0.0013959408
949,0.001450032
950,0.9999983
951,0.0026745796
952,9.456277e-05
953,1.6093254e-05
954,0.008484602
955,0.00037166476
956,3.7521124e-05
957,0.00025501847
958,0.9999982
959,1.0371208e-05
960,5.2571297e-05
961,3.8653612e-05
962,0.99942917
963,1.13248825e-05
964,0.99998945
965,1.0
966,0.9999294
967,1.168251e-05
968,0.99999857
969,0.9996891
970,1.0
971,0.9998034
972,0.9966092
973,0.9999999
974,1.6540289e-05
975,0.10043034
976,3.1888485e-05
977,0.019200444
978,0.5167879
979,1.680851e-05
980,0.00024715066
981,4.2796135e-05
982,1.7672777e-05
983,0.00028160214
984,0.09105772
985,0.00062042475
986,0.0004929006
987,0.00011155009
988,2.4020672e-05
989,0.00010058284
990,1.2636185e-05
991,1.8626451e-05
992,1.0
993,1.3679266e-05
994,0.97538096
995,0.9574081
996,0.6961757
997,0.0005081892
998,0.0003156066
999,0.00013831258
1000,0.99997634
1001,0.12146968
1002,0.9999993
1003,0.058436364
1004,0.9999999
1005,0.9996797
1006,0.999999
1007,1.0
1008,0.9977988
1009,0.0198403
1010,1.0758638e-05
1011,0.00023549795
1012,0.00029563904
1013,0.00047138333
1014,0.9959966
1015,0.004588783
1016,0.9073229
1017,2.0295382e-05
1018,1.7434359e-05
1019,0.00037109852
1020,0.9997926
1021,0.99967325
1022,0.9942018
1023,1.9907951e-05
1024,0.00028854609
1025,0.0008086264
1026,1.0
1027,3.8057566e-05
1028,1.0
1029,1.0
1030,0.0023482144
1031,1.0
1032,1.0
1033,0.00052165985
1034,0.16069758
1035,0.6298373
1036,0.9999999
1037,0.059298187
1038,0.9999744
1039,9.480119e-05
1040,0.009012878
1041,1.0
1042,0.009985447
1043,3.5226345e-05
1044,3.4928322e-05
1045,0.99643314
1046,0.0002400577
1047,3.0130148e-05
1048,0.0006121099
1049,0.04401636
1050,0.092175424
1051,1.4364719e-05
1052,1.642108e-05
1053,0.99999976
1054,0.99999917
1055,0.96483374
1056,1.0
1057,0.21380422
1058,0.9655527
1059,0.99999064
1060,2.2739172e-05
1061,0.27002466
1062,1.0
1063,0.00014743209
1064,0.0076290667
1065,0.99989593
1066,0.19306454
1067,0.0034337044
1068,0.9717238
1069,1.0311604e-05
1070,0.99999833
1071,0.041891277
1072,1.0
1073,0.00017935038
1074,0.99999607
1075,1.22487545e-05
1076,2.592802e-05
1077,0.0003464222
1078,1.0
1079,0.9434209
1080,0.00016152859
1081,3.2782555e-05
1082,0.0064935684
1083,2.1845102e-05
1084,2.1070242e-05
1085,0.9999998
1086,0.9999904
1087,1.0
1088,7.7188015e-06
1089,0.9999998
1090,0.0001462996
1091,1.0
1092,0.00010371208
1093,0.15694073
1094,1.0758638e-05
1095,0.9999996
1096,0.014910847
1097,0.2579869
1098,0.9999659
1099,0.00075897574
1100,0.000101685524
1101,0.0022324324
1102,0.00010597706
1103,1.0
1104,0.06326875
1105,0.0017243922
1106,0.9999964
1107,0.038110822
1108,2.4139881e-05
1109,0.99975234
1110,2.5361776e-05
1111,0.99999905
1112,0.99999994
1113,0.0007713735
1114,0.9645835
1115,0.014339119
1116,0.015024841
1117,0.00030210614
1118,0.0026762187
1119,0.0003207922
1120,1.8388033e-05
1121,0.0001502037
1122,0.00034680963
1123,0.03753251
1124,0.00027418137
1125,0.005073577
1126,9.715557e-06
1127,9.098649e-05
1128,0.96927893
1129,8.8989735e-05
1130,1.0937452e-05
1131,0.99989986
1132,5.5342913e-05
1133,0.016595334
1134,0.0002336204
1135,0.000111579895
1136,0.99483263
1137,0.030439794
1138,0.9999999
1139,0.9999981
1140,0.00023242831
1141,0.9999997
1142,0.032399684
1143,7.238984e-05
1144,0.99999964
1145,0.99830955
1146,0.0006789267
1147,0.19270691
1148,0.0745371
1149,0.81134516
1150,0.00038975477
1151,9.924173e-06
1152,0.00027778745
1153,1.0
1154,0.13465562
1155,0.94956356
1156,0.0014925003
1157,0.18875998
1158,0.0018734336
1159,0.00030869246
1160,1.30832195e-05
1161,0.9976759
1162,0.0009852052
1163,0.9992472
1164,0.9996649
1165,0.00015336275
1166,1.5854836e-05
1167,1.0669231e-05
1168,0.45259613
1169,6.747246e-05
1170,1.0
1171,0.99999744
1172,0.92512023
1173,0.025387913
1174,0.0015203655
1175,0.026705205
1176,8.404255e-06
1177,0.9907791
1178,0.9999818
1179,1.1444092e-05
1180,0.00011947751
1181,0.98197305
1182,0.016984075
1183,0.00023832917
1184,0.005409211
1185,0.98907876
1186,6.791949e-05
1187,0.18247488
1188,0.9997941
1189,0.99994516
1190,1.0
1191,0.11393148
1192,0.00011757016
1193,0.03286442
1194,2.3066998e-05
1195,0.36079007
1196,0.00010472536
1197,1.4513731e-05
1198,0.08971292
1199,0.0009894073
1200,0.006804675
1201,1.0
1202,0.0020165443
1203,0.0002926588
1204,1.8775463e-05
1205,0.9992119
1206,0.98776686
1207,0.0076703727
1208,0.09589288
1209,0.00027114153
1210,0.85765487
1211,0.010469884
1212,0.90561646
1213,0.0006842613
1214,0.020571262
1215,0.018972754
1216,6.5505505e-05
1217,0.009707302
1218,0.086393535
1219,0.999957
1220,0.0001437366
1221,1.0
1222,0.00014671683
1223,1.0
1224,0.013661474
1225,0.99999964
1226,0.14104855
1227,0.99999964
1228,2.8371811e-05
1229,0.99987423
1230,0.9999986
1231,0.0005427003
1232,0.003801763
1233,0.9999942
1234,1.0
1235,0.99999994
1236,3.3438206e-05
1237,9.298325e-06
1238,2.7686357e-05
1239,0.008681685
1240,0.0043545365
1241,0.0017719269
1242,1.0
1243,0.0028666556
1244,0.0001502335
1245,1.0
1246,0.24130258
1247,1.835823e-05
1248,0.27956945
1249,0.9981636
1250,0.08827168
1251,0.059116304
1252,1.0
1253,0.9948822
1254,0.035090834
1255,0.99999976
1256,1.0
1257,0.25472158
1258,0.00010919571
1259,0.00020724535
1260,1.5079975e-05
1261,0.06542614
1262,0.0053269267
1263,0.9999931
1264,0.99997234
1265,0.9976608
1266,1.9490719e-05
1267,0.0002860129
1268,1.0877848e-05
1269,0.99999654
1270,1.0
1271,0.999488
1272,0.0067168474
1273,0.00013205409
1274,0.00020450354
1275,0.052723825
1276,0.013420939
1277,1.0
1278,0.07227817
1279,0.08872324
1280,0.05762559
1281,9.864569e-06
1282,0.025844842
1283,0.0038625598
1284,1.0
1285,0.99926734
1286,0.00012657046
1287,0.00029832125
1288,0.0001360476
1289,0.0013183951
1290,0.013275653
1291,0.9966287
1292,0.014310211
1293,0.99010885
1294,0.9999621
1295,0.00013518333
1296,0.00062286854
1297,3.2931566e-05
1298,0.2094881
1299,0.00024738908
1300,0.9999996
1301,1.0
1302,0.0020015538
1303,0.6127761
1304,0.999964
1305,0.186005
1306,0.060229868
1307,0.00014343858
1308,0.05765584
1309,0.13809827
1310,0.99746424
1311,2.0623207e-05
1312,1.8924475e-05
1313,0.00014606118
1314,1.2040138e-05
1315,0.9996315
1316,0.00018924475
1317,1.0
1318,0.00048026443
1319,0.0003747046
1320,0.052366346
1321,0.00030836463
1322,1.0
1323,0.9098831
1324,0.00021955371
1325,0.99999917
1326,0.4040656
1327,0.99807155
1328,0.059054017
1329,0.06934738
1330,1.3381243e-05
1331,1.0043383e-05
1332,0.00015163422
1333,7.83205e-05
1334,0.98682475
1335,2.220273e-05
1336,0.2122778
1337,0.89103055
1338,1.0
1339,0.00022870302
1340,1.1026859e-05
1341,0.9999275
1342,0.999929
1343,0.99926245
1344,1.0
1345,2.9236078e-05
1346,9.563565e-05
1347,0.05498463
1348,0.1281887
1349,0.23091298
1350,9.5784664e-05
1351,0.0011575818
1352,1.22487545e-05
1353,1.0
1354,0.9999987
1355,0.0668073
1356,0.99995327
1357,0.06621328
1358,8.195639e-06
1359,1.0
1360,0.06597397
1361,0.9999833
1362,1.0460615e-05
1363,0.00017669797
1364,0.0014255941
1365,0.9999248
1366,0.09329614
1367,0.7577014
1368,0.99999225
1369,0.013903677
1370,0.0034023821
1371,0.00014144182
1372,0.09420502
1373,0.033027202
1374,0.99999845
1375,0.96272165
1376,0.061734855
1377,0.0033800304
1378,0.00025632977
1379,1.5765429e-05
1380,0.98509085
1381,0.0021470785
1382,1.0
1383,0.00017428398
1384,0.98978674
1385,1.9729137e-05
1386,0.99999833
1387,5.51641e-05
1388,0.1239399
1389,0.9996997
1390,8.5026026e-05
1391,0.0027402937
1392,0.001298368
1393,0.9999999
1394,0.0023545027
1395,0.9999951
1396,0.008606076
1397,1.0
1398,2.2292137e-05
1399,0.0003848076
1400,0.9999999
1401,8.85427e-05
1402,0.55653703
1403,1.0
1404,4.3272972e-05
1405,0.14628443
1406,0.046849877
1407,8.186698e-05
1408,0.9999717
1409,1.0
1410,0.9999088
1411,0.0002465546
1412,0.0009754598
1413,0.9999924
1414,0.013887852
1415,0.999998
1416,0.9935155
1417,0.9999998
1418,0.99859107
1419,0.99999964
1420,0.9999995
1421,0.011282146
1422,0.09852338
1423,1.0
1424,0.03346744
1425,3.913045e-05
1426,1.0
1427,0.004897386
1428,1.0
1429,0.0387868
1430,2.4288893e-05
1431,1.0
1432,0.00044250488
1433,0.99981236
1434,0.00011494756
1435,0.00043267012
1436,7.802248e-05
1437,0.0009188056
1438,0.089888066
1439,1.1771917e-05
1440,1.680851e-05
1441,0.00027382374
1442,0.0005148351
1443,0.0007432699
1444,9.268522e-06
1445,0.9956713
1446,0.9997907
1447,8.907914e-05
1448,0.046978027
1449,0.99999446
1450,0.00053727627
1451,0.0035218
1452,0.9999721
1453,0.0013156235
1454,0.0015408993
1455,1.6957521e-05
1456,0.06594369
1457,1.9609928e-05
1458,0.9999998
1459,0.048838854
1460,0.00093331933
1461,0.00016137958
1462,0.00054222345
1463,0.06201896
1464,0.98609686
1465,8.2075596e-05
1466,1.0
1467,0.9998807
1468,0.009510577
1469,1.0
1470,0.0022441149
1471,0.006125033
1472,0.9998691
1473,1.0
1474,0.9992535
1475,0.0001476109
1476,5.51641e-05
1477,3.3974648e-05
1478,0.00036108494
1479,0.46939385
1480,0.0067129135
1481,0.00054210424
1482,1.1265278e-05
1483,0.9996093
1484,0.033671558
1485,0.1536502
1486,0.002007693
1487,1.5616417e-05
1488,1.835823e-05
1489,0.9739208
1490,5.9872866e-05
1491,9.834766e-06
1492,0.00035437942
1493,0.30675614
1494,0.0002965629
1495,0.99999917
1496,1.6391277e-05
1497,1.0
1498,0.0015641153
1499,0.99937063
1500,1.0
1501,1.0
1502,1.0
1503,0.00013265014
1504,0.00018912554
1505,0.00022223592
1506,0.99999803
1507,0.9999658
1508,0.0012336075
1509,1.0
1510,0.08334914
1511,0.0002424717
1512,0.00022092462
1513,0.006184846
1514,0.06306347
1515,3.093481e-05
1516,0.99999964
1517,1.0
1518,0.99999994
1519,0.9999977
1520,1.0
1521,2.3573637e-05
1522,3.5256147e-05
1523,3.8027763e-05
1524,3.4570694e-05
1525,0.0058748424
1526,0.00050863624
1527,0.00013625622
1528,2.1964312e-05
1529,0.9999337
1530,0.9999866
1531,0.9970051
1532,0.0016471744
1533,0.9999741
1534,0.0014401078
1535,0.055610895
1536,0.9998469
1537,0.0033132732
1538,0.13623434
1539,0.99999535
1540,0.40265188
1541,0.99999326
1542,0.0003953576
1543,0.10614225
1544,0.1458365
1545,1.2308359e-05
1546,9.1671944e-05
1547,0.25446504
1548,7.4744225e-05
1549,0.9999997
1550,0.9999997
1551,1.0
1552,0.999998
1553,2.0444393e-05
1554,0.00016224384
1555,2.05338e-05
1556,0.046993434
1557,0.031235576
1558,8.845329e-05
1559,0.004045397
1560,0.98022085
1561,0.050180256
1562,0.00028309226
1563,0.5692027
1564,6.133318e-05
1565,1.0
1566,0.9999312
1567,0.00016316772
1568,2.6226044e-05
1569,0.049257606
